id,Title,Type,Date,Source,link,scanned,multilingual
434,Remarks by the Deputy Secretary-General at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Official Statement,2013-09-11 00:00:00,UN Deputy Secretary-General,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-DSG.pdf,False,False
435,Statement by Finland at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Finland,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Finland.pdf,True,False
436,Statement by Estonia at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Estonia,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Estonia.pdf,True,False
437,Statement by Egypt at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Egypt,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Egypt.pdf,False,False
438,Statement by Ecuador at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Ecuador,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Ecuador-En.pdf,False,False
439,Statement by Denmark at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Denmark,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Denmark.pdf,False,False
440,Statement by Czech Republic at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Czech Republic,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Czech-Republic.pdf,False,False
441,Statement by Cuba at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Cuba,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Cuba.pdf,False,False
442,Statement by Côte d'Ivoire at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Ivory Coast,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-CDI.pdf,True,False
443,Statement by Costa Rica at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Costa Rica,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Costa-Rica.pdf,False,False
444,Statement by China at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,China,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-China.pdf,False,False
445,Statement by Chile at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Chile,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Chile-Sp.pdf,False,False
446,Statement by Italy at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Italy,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Italy.pdf,True,False
447,Statement by Canada at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Canada,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Canada.pdf,False,False
448,Statement by Burundi at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Global Centre for the Responsibility to Protect,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Burundi-Fr.pdf,False,False
449,Statement by Brazil at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Brazil,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Brazil.pdf,True,False
450,Statement by Botswana at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Botswana,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Botswana.pdf,False,False
451,Statement by Bolivia at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Bolivia,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Bolivia.pdf,False,False
452,Statement by Belgium at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Belgium,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Belgium-En.pdf,False,False
453,Statement by Belarus at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Belarus,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Belarus.pdf,False,False
454,Statement by Australia at the 2013 UN General Assembly informal interactive dialogue on the Responsibility to Protect,Government Statement,2013-09-11 00:00:00,Australia,https://www.globalr2p.org/wp-content/uploads/2020/01/2013-IID-Australia.pdf,True,False
455,Statement by Canada at the 2011 UN General Assembly Informal Interactive Dialogue on the Responsibility to Protect,Government Statement,2011-07-12 00:00:00,Canada,https://www.globalr2p.org/wp-content/uploads/2020/01/2011-IID-Canada.pdf,False,False
456,Statement by Brazil at the 2011 UN General Assembly Informal Interactive Dialogue on the Responsibility to Protect,Government Statement,2011-07-12 00:00:00,Brazil,https://www.globalr2p.org/wp-content/uploads/2020/01/2011-IID-Brazil.pdf,True,False
457,Statement by Belgium at the 2011 UN General Assembly Informal Interactive Dialogue on the Responsibility to Protect,Government Statement,2011-07-12 00:00:00,Belgium,https://www.globalr2p.org/wp-content/uploads/2020/01/2011-IID-Belgium.pdf,False,False
458,Statement by Barbados on behalf of CARICOM at the 2011 UN General Assembly Informal Interactive Dialogue on the Responsibility to Protect,Government Statement,2011-07-12 00:00:00,Barbados on behalf of CARICOM,https://www.globalr2p.org/wp-content/uploads/2020/01/2011-IID-Barbados-CARICOM.pdf,True,False
459,Statement by Australia at the 2011 UN General Assembly Informal Interactive Dialogue on the Responsibility to Protect,Government Statement,2011-07-12 00:00:00,Australia,https://www.globalr2p.org/wp-content/uploads/2020/01/2011-IID-Australia.pdf,False,False
460,Statement by Armenia at the 2011 UN General Assembly Informal Interactive Dialogue on the Responsibility to Protect,Government Statement,2011-07-12 00:00:00,Armenia,https://www.globalr2p.org/wp-content/uploads/2020/01/2011-IID-Armenia.pdf,False,False
461,,,2009-01-01 00:00:00,Sweden,,False,False
462,,,2009-01-01 00:00:00,Peru,,False,False
463,,,2009-01-01 00:00:00,Papua New Guinea,,False,False
464,,,2009-01-01 00:00:00,Solomon Islands,,False,False
465,,,2009-01-01 00:00:00,Malaysia,,False,False
466,,,2009-01-01 00:00:00,Germany,,False,False
467,,,2009-01-01 00:00:00,Bolivia,,False,False
468,,,2009-01-01 00:00:00,Venezuela,,False,False
469,,,2009-01-01 00:00:00,Croatia,,False,False
470,,,2009-01-01 00:00:00,Cameroon,,False,True
471,,,2009-01-01 00:00:00,UK,,False,False
472,,,2009-01-01 00:00:00,Australia,,False,False
473,,,2009-01-01 00:00:00,Iceland,,False,False
474,,,2009-01-01 00:00:00,Chile,,False,True
475,,,2009-01-01 00:00:00,Morocco,,False,False
476,,,2009-01-01 00:00:00,Norway,,False,False
477,,,2009-01-01 00:00:00,Egypt,,False,False
478,,,2009-01-01 00:00:00,Bosnia Herzegovina,,False,False
479,,,2009-01-01 00:00:00,Mali,,False,True
480,,,2009-01-01 00:00:00,Timor Leste,,False,False
481,,,2009-01-01 00:00:00,Qatar,,False,False
482,,,2009-01-01 00:00:00,Liechtenstein,,False,False
483,,,2009-01-01 00:00:00,Philippines,,False,False
484,,,2009-01-01 00:00:00,Tanzania,,False,False
485,,,2009-01-01 00:00:00,Republic of Korea ,,False,False
486,,,2009-01-01 00:00:00,Swaziland,,False,False
487,,,2009-01-01 00:00:00,President of the UN General Assembly,,False,False
488,,,2009-01-01 00:00:00,Ecuador,,False,False
489,,,2009-01-01 00:00:00,Serbia,,False,False
490,,,2009-01-01 00:00:00,EU,,False,False
491,,,2009-01-01 00:00:00,Myanmar,,False,False
492,,,2009-01-01 00:00:00,Singapore,,False,False
493,,,2009-01-01 00:00:00,Jordan,,True,False
494,,,2009-01-01 00:00:00,Brazil,,False,False
495,,,2009-01-01 00:00:00,Azerbaijan,,False,False
496,,,2009-01-01 00:00:00,Mexico,,False,False
497,,,2009-01-01 00:00:00,Kazakhstan,,False,False
498,,,2009-01-01 00:00:00,Ireland,,False,False
499,,,2009-01-01 00:00:00,Algeria,,False,False
500,,,2009-01-01 00:00:00,China,,False,False
501,,,2009-01-01 00:00:00,Nigeria,,False,False
502,,,2009-01-01 00:00:00,Sudan,,False,False
503,,,2009-01-01 00:00:00,Belgium,,False,True
504,,,2009-01-01 00:00:00,US,,False,False
505,,,2009-01-01 00:00:00,India,,False,False
506,,,2009-01-01 00:00:00,Armenia,,False,False
507,,,2009-01-01 00:00:00,New Zealand,,False,False
508,,,2009-01-01 00:00:00,Panama,,False,False
509,,,2009-01-01 00:00:00,Jamaica,,False,False
510,,,2009-01-01 00:00:00,Cuba,,False,False
511,,,2009-01-01 00:00:00,Uruguay,,False,False
512,,,2009-01-01 00:00:00,Italy,,False,False
513,,,2009-01-01 00:00:00,Holy See,,False,False
514,,,2009-01-01 00:00:00,Slovenia,,False,False
515,,,2009-01-01 00:00:00,Japan,,False,False
516,,,2009-01-01 00:00:00,Indonesia,,False,False
517,,,2009-01-01 00:00:00,Pakistan,,False,False
518,,,2009-01-01 00:00:00,Turkey,,False,True
519,,,2009-01-01 00:00:00,Bangladesh,,False,False
520,,,2009-01-01 00:00:00,Romania,,False,False
521,,,2009-01-01 00:00:00,Palestine,,False,False
522,,,2009-01-01 00:00:00,Czech Republic,,False,False
523,,,2009-01-01 00:00:00,Rwanda,,False,False
524,,,2009-01-01 00:00:00,Vietnam,,False,False
525,,,2009-01-01 00:00:00,Guatemala,,False,False
526,,,2009-01-01 00:00:00,Canada,,False,False
527,,,2009-01-01 00:00:00,Kenya,,False,False
528,,,2009-01-01 00:00:00,Russia,,False,False
529,,,2009-01-01 00:00:00,Monaco,,True,False
530,,,2009-01-01 00:00:00,Lesotho,,False,False
531,,,2009-01-01 00:00:00,Democratic People's Republic of Korea,,False,False
532,,,2009-01-01 00:00:00,Andorra,,False,False
533,,,2009-01-01 00:00:00,Costa Rica and Denmark,,False,False
534,,,2009-01-01 00:00:00,Luxembourg,,False,True
535,,,2009-01-01 00:00:00,Argentina,,False,False
536,,,2009-01-01 00:00:00,San Marino,,False,False
537,,,2009-01-01 00:00:00,Guinea Bissau,,False,False
538,,,2009-01-01 00:00:00,Ghana,,False,False
539,,,2009-01-01 00:00:00,Botswana,,False,False
540,,,2009-01-01 00:00:00,Switzerland,,False,True
541,,,2009-01-01 00:00:00,France,,False,True
542,,,2009-01-01 00:00:00,Netherlands,,False,False
543,,,2009-01-01 00:00:00,Benin,,False,True
544,,,2009-01-01 00:00:00,Sri Lanka,,False,False
545,,,2009-01-01 00:00:00,Israel,,False,False
546,,,2009-01-01 00:00:00,Nicaragua,,False,False
547,,,2009-01-01 00:00:00,Iran,,False,False
548,,,2009-01-01 00:00:00,Colombia,,False,False
549,,,2009-01-01 00:00:00,Slovakia,,False,False
550,,,2009-01-01 00:00:00,Hungary,,False,False
551,,,2009-01-01 00:00:00,Sierra Leone,,False,False
552,,,2009-01-01 00:00:00,South Africa,,False,False
553,,,2010-01-01 00:00:00,Netherlands,,False,False
554,,,2010-01-01 00:00:00,Senegal,,True,False
555,,,2010-01-01 00:00:00,Nepal,,False,False
556,,,2010-01-01 00:00:00,Republic of Korea ,,True,False
557,,,2010-01-01 00:00:00,Tanzania,,True,False
558,,,2010-01-01 00:00:00,El Salvador,,True,False
559,,,2010-01-01 00:00:00,Armenia,,False,False
560,,,2010-01-01 00:00:00,Pakistan,,False,False
561,,,2010-01-01 00:00:00,Brazil,,False,False
562,,,2010-01-01 00:00:00,Germany,,False,False
563,,,2010-01-01 00:00:00,Lebanon,,True,False
564,,,2010-01-01 00:00:00,International Coalition for the Responsibility to Protect,,False,False
565,,,2010-01-01 00:00:00,US,,False,False
566,,,2010-01-01 00:00:00,Switzerland,,True,False
567,,,2010-01-01 00:00:00,Costa Rica,,True,False
568,,,2010-01-01 00:00:00,Guatemala,,False,False
569,,,2010-01-01 00:00:00,Czech Republic,,False,False
570,,,2010-01-01 00:00:00,Australia,,False,False
571,,,2010-01-01 00:00:00,Nicaragua,,True,False
572,,,2010-01-01 00:00:00,EU,,True,False
573,,,2010-01-01 00:00:00,Bangladesh,,False,False
574,,,2010-01-01 00:00:00,Solomon Islands,,True,False
575,,,2010-01-01 00:00:00,Mexico ,,True,False
576,,,2010-01-01 00:00:00,Benin,,True,False
577,,,2010-01-01 00:00:00,Nigeria,,True,False
578,,,2010-01-01 00:00:00,Argentina,,False,False
579,,,2011-01-01 00:00:00,Spain,,False,False
580,,,2011-01-01 00:00:00,Ireland,,True,False
581,,,2011-01-01 00:00:00,Democratic People's Republic of Korea,,False,False
582,,,2011-01-01 00:00:00,Germany,,False,False
583,,,2011-01-01 00:00:00,Czech Republic,,False,False
584,,,2011-01-01 00:00:00,Belgium,,False,False
585,,,2011-01-01 00:00:00,Guinea,,False,False
586,,,2011-01-01 00:00:00,Former Special Adviser on R2P Monica Serrano,,False,False
587,,,2011-01-01 00:00:00,Russia,,False,False
588,,,2011-01-01 00:00:00,Sweden,,False,False
589,,,2011-01-01 00:00:00,Slovenia,,False,False
590,,,2011-01-01 00:00:00,Honduras,,False,True
591,,,2011-01-01 00:00:00,Lebanon,,False,False
592,,,2011-01-01 00:00:00,Morocco,,False,False
593,,,2011-01-01 00:00:00,EU,,True,False
594,,,2011-01-01 00:00:00,Israel,,False,False
595,,,2011-01-01 00:00:00,Cuba,,False,False
596,,,2011-01-01 00:00:00,Japan,,False,False
597,,,2011-01-01 00:00:00,Switzerland,,True,True
598,,,2011-01-01 00:00:00,New Zealand,,False,False
599,,,2011-01-01 00:00:00,Iran,,False,False
600,,,2011-01-01 00:00:00,US,,False,False
601,,,2011-01-01 00:00:00,Barbados,,True,False
602,,,2011-01-01 00:00:00,Chile,,False,False
603,,,2011-01-01 00:00:00,China,,False,False
604,,,2011-01-01 00:00:00,Australia,,False,False
605,,,2011-01-01 00:00:00,African Union,,False,False
606,,,2011-01-01 00:00:00,Pakistan,,False,False
607,,,2011-01-01 00:00:00,Georgia,,False,True
608,,,2011-01-01 00:00:00,Italy,,False,False
609,,,2011-01-01 00:00:00,Armenia,,False,False
610,,,2011-01-01 00:00:00,Kenya,,True,False
611,,,2011-01-01 00:00:00,Mexico ,,False,False
612,,,2011-01-01 00:00:00,Netherlands,,False,False
613,,,2011-01-01 00:00:00,Liechtenstein,,False,False
614,,,2011-01-01 00:00:00,Costa Rica,,False,False
615,,,2011-01-01 00:00:00,Canada,,False,False
616,,,2011-01-01 00:00:00,Jordan,,False,False
617,,,2011-01-01 00:00:00,Hungary,,False,False
618,,,2011-01-01 00:00:00,Brazil,,True,False
619,,,2011-01-01 00:00:00,South Korea,,False,False
620,,,2011-01-01 00:00:00,UK,,False,False
621,,,2011-01-01 00:00:00,France,,False,False
622,,,2011-01-01 00:00:00,Guatemala,,False,False
623,,,2012-01-01 00:00:00,India,,True,False
624,,,2012-01-01 00:00:00,International Coalition for the Responsibility to Protect,,False,False
625,,,2012-01-01 00:00:00,Belgium,,False,False
626,,,2012-01-01 00:00:00,Luxembourg,,True,True
627,,,2012-01-01 00:00:00,Vietnam,,True,False
628,,,2012-01-01 00:00:00,EU,,True,False
629,,,2012-01-01 00:00:00,Denmark,,True,False
630,,,2012-01-01 00:00:00,Russia,,False,False
631,,,2012-01-01 00:00:00,China,,False,False
632,,,2012-01-01 00:00:00,Netherlands,,False,False
633,,,2012-01-01 00:00:00,Ghana,,True,False
634,,,2012-01-01 00:00:00,Germany,,False,False
635,,,2012-01-01 00:00:00,Russia,,False,False
636,,,2012-01-01 00:00:00,Israel,,False,False
637,,,2012-01-01 00:00:00,Libya,,False,False
638,,,2012-01-01 00:00:00,South Africa,,False,False
639,,,2012-01-01 00:00:00,Canada,,False,False
640,,,2012-01-01 00:00:00,Burundi,,False,False
641,,,2012-01-01 00:00:00,Czech Republic,,True,False
642,,,2012-01-01 00:00:00,Tunisia,,False,False
643,,,2012-01-01 00:00:00,Sri Lanka,,True,False
644,,,2012-01-01 00:00:00,Uruguay,,False,False
645,,,2012-01-01 00:00:00,Argentina,,True,True
646,,,2012-01-01 00:00:00,Georgia,,False,False
647,,,2012-01-01 00:00:00,Japan,,True,False
648,,,2012-01-01 00:00:00,Liechtenstein,,False,False
649,,,2012-01-01 00:00:00,Guatemala,,True,False
650,,,2012-01-01 00:00:00,Spain,,False,False
651,,,2012-01-01 00:00:00,Ivory Coast,,True,False
652,,,2012-01-01 00:00:00,Brazil,,True,False
653,,,2012-01-01 00:00:00,Chile,,False,False
654,,,2012-01-01 00:00:00,Norway,,True,False
655,,,2012-01-01 00:00:00,Chile,,False,False
656,,,2012-01-01 00:00:00,Spain,,False,False
657,,,2012-01-01 00:00:00,Former Special Adviser on R2P Alex Bellamy,,False,False
658,,,2012-01-01 00:00:00,New Zealand,,False,False
659,,,2012-01-01 00:00:00,Nigeria,,False,False
660,,,2012-01-01 00:00:00,Global Centre for the Responsibility to Protect,,False,False
661,,,2012-01-01 00:00:00,Peru,,False,False
662,,,2012-01-01 00:00:00,Iran,,False,False
663,,,2012-01-01 00:00:00,Costa Rica,,False,False
664,,,2012-01-01 00:00:00,United Arab Emirates ,,False,False
665,,,2012-01-01 00:00:00,President of the UN General Assembly ,,False,False
666,,,2012-01-01 00:00:00,UK,,False,False
667,,,2012-01-01 00:00:00,Italy,,False,False
668,,,2012-01-01 00:00:00,Syria,,False,False
669,,,2012-01-01 00:00:00,Slovenia,,True,False
670,,,2012-01-01 00:00:00,Hungary,,False,False
671,,,2012-01-01 00:00:00,US,,False,False
672,,,2012-01-01 00:00:00,Malaysia,,True,False
673,,,2012-01-01 00:00:00,Ivory Coast,,False,False
674,,,2012-01-01 00:00:00,Singapore,,True,False
675,,,2012-01-01 00:00:00,Belgium,,False,False
676,,,2012-01-01 00:00:00,Morocco,,False,False
677,,,2012-01-01 00:00:00,Australia,,False,False
678,,,2012-01-01 00:00:00,Switzerland,,True,True
679,,,2012-01-01 00:00:00,Egypt,,False,False
680,,,2012-01-01 00:00:00,Qatar,,False,False
681,,,2012-01-01 00:00:00,Ireland,,False,False
682,,,2012-01-01 00:00:00,Portugal,,False,False
683,,,2012-01-01 00:00:00,Republic of Korea ,,True,False
684,,,2012-01-01 00:00:00,Former Special Adviser on R2P Adama Dieng,,False,False
685,,,2012-01-01 00:00:00,Rwanda,,False,False
686,,,2012-01-01 00:00:00,Estonia,,True,False
687,,,2012-01-01 00:00:00,Pakistan,,False,False
688,,,2012-01-01 00:00:00,Cuba,,False,False
689,,,2012-01-01 00:00:00,Mexico ,,False,False
690,,,2013-01-01 00:00:00,Pakistan,,False,False
691,,,2013-01-01 00:00:00,Ghana,,True,False
692,,,2013-01-01 00:00:00,India,,True,False
693,,,2013-01-01 00:00:00,UN Secretary-General,,False,False
694,,,2013-01-01 00:00:00,Chile,,False,False
695,,,2013-01-01 00:00:00,Morocco,,False,False
696,,,2013-01-01 00:00:00,Rwanda,,False,False
697,,,2013-01-01 00:00:00,Switzerland,,True,True
698,,,2013-01-01 00:00:00,Belarus,,False,False
699,,,2013-01-01 00:00:00,Syria,,False,False
700,,,2013-01-01 00:00:00,Qatar,,False,False
701,,,2013-01-01 00:00:00,Peru,,True,False
702,,,2013-01-01 00:00:00,International Coalition for the Responsibility to Protect,,False,False
703,,,2013-01-01 00:00:00,Belgium,,False,False
704,,,2013-01-01 00:00:00,Finland,,True,False
705,,,2013-01-01 00:00:00,Slovenia,,False,False
706,,,2013-01-01 00:00:00,Ecuador,,False,False
707,,,2013-01-01 00:00:00,Canada,,False,False
708,,,2013-01-01 00:00:00,Italy,,True,False
709,,,2013-01-01 00:00:00,Latvia,,False,False
710,,,2013-01-01 00:00:00,Tanzania,,False,False
711,,,2013-01-01 00:00:00,Slovakia,,False,False
712,,,2013-01-01 00:00:00,Germany,,False,False
713,,,2013-01-01 00:00:00,South Africa,,False,False
714,,,2013-01-01 00:00:00,Panama,,False,False
715,,,2013-01-01 00:00:00,Libya,,False,False
716,,,2013-01-01 00:00:00,Egypt,,False,False
717,,,2013-01-01 00:00:00,Cuba,,False,False
718,,,2013-01-01 00:00:00,Argentina,,False,False
719,,,2013-01-01 00:00:00,Uruguay,,True,True
720,,,2013-01-01 00:00:00,Paraguay,,True,False
721,,,2013-01-01 00:00:00,Togo,,False,False
722,,,2013-01-01 00:00:00,Indonesia,,False,False
723,,,2013-01-01 00:00:00,Hungary,,True,False
724,,,2013-01-01 00:00:00,Netherlands,,True,False
725,,,2013-01-01 00:00:00,Costa Rica,,False,False
726,,,2013-01-01 00:00:00,Papua New Guinea,,False,False
727,,,2013-01-01 00:00:00,Sri Lanka,,True,False
728,,,2013-01-01 00:00:00,Russia,,False,False
729,,,2013-01-01 00:00:00,Armenia,,False,False
730,,,2013-01-01 00:00:00,Venezuela,,True,False
731,,,2013-01-01 00:00:00,Liechtenstein,,False,False
732,,,2013-01-01 00:00:00,Malaysia,,True,False
733,,,2013-01-01 00:00:00,Belgium,,True,False
734,,,2013-01-01 00:00:00,Former Special Adviser on R2P Dr. Jennifer Welsh,,False,False
735,,,2013-01-01 00:00:00,US,,False,False
736,,,2013-01-01 00:00:00,Nigeria,,True,False
737,,,2013-01-01 00:00:00,UK,,False,False
738,,,2013-01-01 00:00:00,Czech Republic,,False,False
739,,,2013-01-01 00:00:00,China,,False,False
740,,,2013-01-01 00:00:00,Argentina,,False,True
741,,,2013-01-01 00:00:00,Luxembourg,,True,True
742,,,2013-01-01 00:00:00,Mexico ,,False,False
743,,,2013-01-01 00:00:00,Norway,,False,False
744,,,2013-01-01 00:00:00,UN Deputy Secretary-General,,False,False
745,,,2013-01-01 00:00:00,Georgia,,False,False
746,,,2013-01-01 00:00:00,Guatemala,,False,False
747,,,2013-01-01 00:00:00,Brazil,,True,False
748,,,2013-01-01 00:00:00,Turkey,,False,False
749,,,2013-01-01 00:00:00,Singapore,,True,False
750,,,2013-01-01 00:00:00,Denmark,,False,False
751,,,2013-01-01 00:00:00,Bolivia,,False,False
752,,,2013-01-01 00:00:00,Spain,,False,False
753,,,2013-01-01 00:00:00,France,,False,False
754,,,2013-01-01 00:00:00,Ecuador,,False,False
755,,,2013-01-01 00:00:00,Burundi,,False,False
756,,,2013-01-01 00:00:00,Estonia,,True,False
757,,,2013-01-01 00:00:00,Botswana,,False,False
758,,,2013-01-01 00:00:00,New Zealand,,True,False
759,,,2013-01-01 00:00:00,Mexico ,,False,False
760,,,2013-01-01 00:00:00,France,,False,False
761,,,2013-01-01 00:00:00,Iran,,False,False
762,,,2013-01-01 00:00:00,Togo,,False,False
763,,,2013-01-01 00:00:00,Montenegro,,False,False
764,,,2013-01-01 00:00:00,Ivory Coast,,True,False
765,,,2013-01-01 00:00:00,Australia,,True,False
766,,,2013-01-01 00:00:00,Japan,,True,False
767,,,2013-01-01 00:00:00,Republic of Korea ,,False,False
768,,,2013-01-01 00:00:00,Nicaragua,,False,False
769,,,2018-07-02 10:00:00,China,,False,False
770,,,2019-06-27 15:00:00,Uruguay,,False,False
771,,,2019-06-27 15:00:00,Republic of Korea,,False,False
772,,,2018-06-25 15:00:00,Switzerland,,False,False
773,,,2018-07-02 10:00:00,Portugal,,False,False
774,,,2018-06-25 10:00:00,United States,,False,False
775,,,2019-06-27 15:00:00,Sudan,,False,False
776,,,2018-06-25 15:00:00,France,,False,False
777,,,2018-07-02 10:00:00,Armenia,,False,False
778,,,2018-07-02 10:00:00,Indonesia,,False,False
779,,,2019-06-27 10:00:00,Denmark,,False,False
780,,,2019-06-27 15:00:00,Liechtenstein,,False,False
781,,,2018-06-25 15:00:00,Poland,,False,False
782,,,2019-06-28 15:00:00,Nigeria,,False,False
783,,,2018-06-25 10:00:00,Japan,,False,False
784,,,2018-06-25 15:00:00,Vanuatu,,False,False
785,,,2018-06-25 15:00:00,Czech Republic,,False,False
786,,,2018-07-02 10:00:00,Panama,,False,False
787,,,2019-06-28 10:00:00,Romania,,False,False
788,,,2018-06-25 10:00:00,United Kingdom,,False,False
789,,,2019-06-27 10:00:00,Japan,,False,False
790,,,2019-06-28 10:00:00,Russia,,False,False
791,,,2019-06-28 15:00:00,Peru,,False,False
792,,,2018-06-25 15:00:00,Guatemala,,False,False
793,,,2019-06-27 15:00:00,Portugal,,False,False
794,,,2018-07-02 10:00:00,Rwanda,,False,False
795,,,2018-07-02 10:00:00,Luxembourg,,False,False
796,,,2018-07-02 10:00:00,Palau,,False,False
797,,,2018-06-25 10:00:00,Australia,,False,False
798,,,2018-07-02 10:00:00,Andorra,,False,False
799,,,2019-06-27 10:00:00,Slovakia,,False,False
800,,,2019-06-28 10:00:00,Saudi Arabia,,False,False
801,,,2018-06-25 15:00:00,Israel,,False,False
802,,,2019-06-28 10:00:00,Pakistan,,False,False
803,,,2018-07-02 10:00:00,Pakistan,,False,False
804,,,2019-06-28 10:00:00,Israel,,False,False
805,,,2018-07-02 10:00:00,Papua New Guinea,,False,False
806,,,2018-06-25 15:00:00,Belgium,,False,False
807,,,2018-06-25 15:00:00,Sudan,,False,False
808,,,2019-06-27 15:00:00,Qatar,,False,False
809,,,2019-06-27 15:00:00,Germany,,False,False
810,,,2018-06-25 10:00:00,Mexico,,False,False
811,,,2019-06-27 15:00:00,Andorra,,False,False
812,,,2019-06-28 10:00:00,Iran,,False,False
813,,,2019-06-27 10:00:00,Spain,,False,False
814,,,2019-06-28 15:00:00,Egypt,,False,False
815,,,2018-06-25 15:00:00,Turkey,,False,False
816,,,2018-07-02 10:00:00,India,,False,False
817,,,2019-06-27 15:00:00,Poland,,False,False
818,,,2018-07-02 10:00:00,Ecuador,,False,False
819,,,2019-06-27 10:00:00,Brazil,,False,False
820,,,2019-06-27 10:00:00,Mexico,,False,False
821,,,2019-06-28 10:00:00,Cabo Verde,,False,False
822,,,2019-06-27 10:00:00,Costa Rica,,False,False
823,,,2019-06-27 15:00:00,Turkey,,False,False
824,,,2019-06-28 10:00:00,Sudan,,False,False
825,,,2018-06-25 10:00:00,Costa Rica,,False,False
826,,,2018-06-25 15:00:00,Canada,,False,False
827,,,2019-06-28 10:00:00,Singapore,,False,False
828,,,2019-06-27 15:00:00,Switzerland,,False,False
829,,,2019-06-27 10:00:00,Marshal Islands,,False,False
830,,,2019-06-28 10:00:00,Afghanistan,,False,False
831,,,2018-07-02 10:00:00,Philippines,,False,False
832,,,2019-06-28 10:00:00,Myanmar,,False,False
833,,,2018-06-25 10:00:00,Slovenia,,False,False
834,,,2018-06-25 15:00:00,Sweden,,False,False
835,,,2019-06-28 10:00:00,Yemen,,False,False
836,,,2019-06-27 15:00:00,Netherlands,,False,False
837,,,2019-06-28 10:00:00,Jamaica,,False,False
838,,,2018-06-25 15:00:00,South Africa,,False,False
839,,,2018-06-25 15:00:00,Pakistan,,False,False
840,,,2018-06-25 10:00:00,Ghana,,False,False
841,,,2019-06-28 10:00:00,South Africa,,False,False
842,,,2019-06-28 10:00:00,Mongolia,,False,False
843,,,2019-06-28 10:00:00,Algeria,,False,False
844,,,2019-06-28 10:00:00,Libya,,False,False
845,,,2019-06-28 10:00:00,Australia,,False,False
846,,,2019-06-27 10:00:00,Croatia,,False,False
847,,,2019-06-27 15:00:00,Czech Republic,,False,False
848,,,2019-06-27 10:00:00,Slovenia,,False,False
849,,,2018-06-25 15:00:00,Finland,,False,False
850,,,2018-06-25 15:00:00,Liechtenstein,,False,False
851,,,2018-07-02 10:00:00,San Marino,,False,False
852,,,2018-06-25 10:00:00,Denmark,,False,False
